"osm_type","osm_id","name","address","housenumber","street","city","state","postcode","lat","lon","phone","website","county_fips","county_name"
relation,5281830,TPC Four Seasons Las Colinas,"","","","",TX,"",32.8695202,-96.9542559,"","","48113",Dallas
relation,5351639,Cottonwood Valley Golf Course,"","","","",TX,"",32.8641878,-96.9678852,"","","48113",Dallas
relation,5352771,Babe Zaharias Golf Course,"3500 Jimmy Johnson Boulevard","3500",Jimmy Johnson Boulevard,Port Arthur,TX,"77642",29.9425196,-93.975001,+1 409 722 8286,http://www.aquilagolf.com/babe-zaharias/,"48245",Jefferson
relation,5451829,Sienna Golf Club,"1 Waters Lake Boulevard","1",Waters Lake Boulevard,Missouri City,TX,"77459",29.4938126,-95.526579,+1-281-778-4653,http://www.siennagolf.com/,"48157",Fort Bend
relation,5500548,Bent Tree Country Club,"","","","",TX,"",32.9790679,-96.8200274,"","","48113",Dallas
relation,5500982,Jack Nicklaus Signature Golf Course at Carlton Woods,"","","","",TX,"",30.1951428,-95.5476962,"","","48339",Montgomery
relation,5677911,South Shore Harbour,"4300 South Shore Boulevard","4300",South Shore Boulevard,League City,TX,"77573",29.534322,-95.0584678,+1-281-334-0525,https://www.clubcorp.com/Clubs/Magnolia-Creek-South-Shore,"48167",Galveston
relation,5714645,Woodforest Golf Club,"","","","",TX,"",30.272677,-95.5630653,"","","48339",Montgomery
relation,5976406,The Clubs of Kingwood - Forest Course,"1700 Lake Kingwood Trail","1700",Lake Kingwood Trail,Kingwood,TX,"77339",30.0376926,-95.1830478,+1-281-348-2217,https://www.theclubsofkingwood.com/,"48201",Harris
relation,5976407,The Clubs of Kingwood - Lake Course,"1700 Lake Kingwood Trl","1700",Lake Kingwood Trl,Kingwood,TX,"77339",30.0371383,-95.2060676,+1-281-358-2171,https://www.invitedclubs.com/clubs/the-clubs-of-ki,"48201",Harris
relation,5976409,The Clubs of Kingwood - Deerwood,"1717 Forest Garden Dr","1717",Forest Garden Dr,Kingwood,TX,"77345",30.0441524,-95.165744,"",https://www.invitedclubs.com/clubs/the-clubs-of-kingwood/golf/the-deerwood-course,"48201",Harris
relation,6003959,Royal Oaks Country Club,"","","","",TX,"",29.7236679,-95.5811668,"","","48201",Harris
relation,6004130,Greatwood Golf Club,"6767 Greatwood Pkwy","6767",Greatwood Pkwy,Sugar Land,TX,"77479",29.5542521,-95.6775459,+1-281-343-9999,http://greatwoodgolf.com/,"48157",Fort Bend
relation,6124798,Oakhurst Golf Club,"20700 Mills Branch Drive","20700",Mills Branch Drive,Porter,TX,"77365",30.0829468,-95.2577975,+1-281-354-4653,https://oakhurstgolfclub.com/,"48339",Montgomery
relation,6124799,The Oaks,"","","","",TX,"",30.1304971,-95.4793433,"","","48339",Montgomery
relation,6154850,Northgate Country Club,"","","","",TX,"",30.0133922,-95.4808887,"","","48201",Harris
relation,6154881,Windrose Golf Club,"6235 Pine Lakes Blvd","6235",Pine Lakes Blvd,Spring,TX,"77379",30.0605758,-95.512105,+1-281-370-8900,https://www.windrosegolfclub.com/,"48201",Harris
relation,6154993,The Tournament Course,"100 Grand Fairway","100",Grand Fairway,The Woodlands,TX,"77381",30.1493493,-95.4618533,+1-281-863-1400,https://www.invitedclubs.com/clubs/the-woodlands-country-club,"48339",Montgomery
relation,6333077,Laredo Country Club,"","","","",TX,"",27.5842702,-99.46387,"","","48479",Webb
relation,6395350,Gleneagles Country Club,"","","","",TX,"",33.028647,-96.8102133,"","","48085",Collin
relation,6531137,BlackHorse Golf Club,"12205 Fry Road","12205",Fry Road,Cypress,TX,"77433",29.9561371,-95.7080533,+1-281-304-1747,https://blackhorsegolfclub.com/,"48201",Harris
relation,6531145,Panther Trail,"100 Grand Fairway","100",Grand Fairway,The Woodlands,TX,"77381",30.1499471,-95.4821198,+1-281-863-1400,https://www.invitedclubs.com/clubs/the-woodlands-country-club/golf,"48339",Montgomery
relation,6531467,Plantation Golf Club,"4701 Plantation Ln","4701",Plantation Ln,Frisco,TX,"75035",33.1221759,-96.7781405,+1-972-335-4653,https://plantationgolf.net/,"48085",Collin
relation,6545606,Champions Golf Club,"13722 Champions Drive,","13722","Champions Drive,",Houston,TX,"77069",29.9843676,-95.528223,+1-281-444-6262,https://www.championsgolfclub.com/,"48201",Harris
relation,6545607,High Meadow Ranch Golf Club,"37300 Golf Club Trail","37300",Golf Club Trail,Magnolia,TX,"77355",30.1614902,-95.7351772,"","","48339",Montgomery
relation,6545609,Gary Player Signature Course,"","","","",TX,"",30.1954881,-95.5681272,"","","48339",Montgomery
relation,6941062,Longwood Golf Club,"","","","",TX,"",29.9852702,-95.6427989,"","","48201",Harris
relation,7037719,Hancock Golf Course,"700 Naruna Road","700",Naruna Road,Lampasas,TX,"76550",31.0509988,-98.1852378,"","","48281",Lampasas
relation,7065748,Panorama Golf Club,"","","","",TX,"",30.3753669,-95.4986748,"",https://panoramagctx.com/,"48339",Montgomery
relation,7065794,Links at West Fork Golf Course,"1 Golf Ridge Drive","1",Golf Ridge Drive,Conroe,TX,"77304",30.3268328,-95.5190968,"","","48339",Montgomery
relation,7065795,Wedgewood Golf Course,"","","","",TX,"",30.3454484,-95.5217057,"","","48339",Montgomery
relation,7065965,Lakeview Course,"1000 April Sound Boulevard","1000",April Sound Boulevard,Montgomery,TX,"77356",30.3674579,-95.612651,"",https://www.clubcorp.com/Clubs/April-Sound-Country-Club/Amenities/Golf/Course,"48339",Montgomery
relation,7065970,Lake Windcrest Golf Club,"10941 Clubhouse Cir","10941",Clubhouse Cir,Magnolia,TX,"77354",30.2157921,-95.6099024,+1-281-259-2279,https://www.invitedclubs.com/clubs/lake-windcrest-golf-club,"48339",Montgomery
relation,7363676,Crystal Falls Golf Course,"","","","",TX,"",30.5359573,-97.8843974,"","","48453",Travis
relation,7471846,Underwood Golf Complex,"","","","",TX,"",31.8366661,-106.4304331,"","","48141",El Paso
relation,8064374,Summit Rock,"","","","",TX,"",30.52576,-98.3827146,"",https://www.hsbresort.com/golf/summit-rock.aspx,"48299",Llano
relation,8064375,Apple Rock,"","","","",TX,"",30.5461615,-98.4016768,"",https://www.hsbresort.com/golf/apple-rock.aspx,"48299",Llano
relation,8064376,Ram Rock,"","","","",TX,"",30.5388778,-98.4031008,"",https://www.hsbresort.com/golf/ram-rock.aspx,"48299",Llano
relation,8064378,Escondido Golf & Lake Club,"","","","",TX,"",30.5423847,-98.387049,"",https://www.escondidotexas.com/,"48299",Llano
relation,8064379,Slick Rock,"","","","",TX,"",30.5400359,-98.3691243,"",https://www.hsbresort.com/golf/slick-rock.aspx,"48299",Llano
relation,8065254,River Bend Golf Club,"101 Club Drive","101",Club Drive,Floresville,TX,"78114",29.1514642,-98.1872585,+1 830 216 2800,https://www.southtxgolf.com/river-bend/info,"48493",Wilson
relation,17639856,Lago Vista Golf Course,"4616 Rimrock Drive","4616",Rimrock Drive,Lago Vista,TX,"78645",30.444347,-98.0032453,"","","48453",Travis
relation,8082143,Teravista Golf Club,"4333 Teravista Club Drive","4333",Teravista Club Drive,Round Rock,TX,"78665",30.5715077,-97.6675666,+1 512 651 9850,https://www.teravistagolf.com/,"48491",Williamson
relation,8107119,Lantana Golf Club,"800 Golf Club Drive","800",Golf Club Drive,Lantana,TX,"76226",33.0896661,-97.1234482,+1 940 728 4653,https://www.lantanagolf.com/,"48121",Denton
relation,8111659,Hackberry Creek Country Club,"1901 West Royal Lane","1901",West Royal Lane,Irving,TX,"75063",32.9076503,-96.9741658,+1 972 869 2631,https://www.clubcorp.com/Clubs/Hackberry-Creek-Country-Club,"48113",Dallas
relation,8415624,Heron Lakes Golf Course,"","","","",TX,"",29.9347951,-95.5404553,"","","48201",Harris
relation,8486140,Harlingen Country Club,"5500 El Camino Real","5500",El Camino Real,Palm Valley,TX,"78552",26.2018881,-97.754159,"",https://www.harlingencc.com/,"48061",Cameron
relation,8558130,Southwyck Golf Club,"2901 Clubhouse Drive","2901",Clubhouse Drive,Pearland,TX,"77584",29.5425835,-95.3711644,+1-713-436-9999,https://www.southwyckgc.com/,"48039",Brazoria
relation,8763533,The Golf Club at La Torretta,"","","","",TX,"",30.3995428,-95.6370974,"","","48339",Montgomery
relation,8763534,Walden on Lake Conroe,"","","","",TX,"",30.3945746,-95.6262397,"","","48339",Montgomery
relation,8766680,Miller Course,"110 Somerton Drive","110",Somerton Drive,Montgomery,TX,"77356",30.4232733,-95.6407914,"","","48339",Montgomery
relation,8766800,Weiskopf Course,"110 Somerton Drive","110",Somerton Drive,Montgomery,TX,"77356",30.4247508,-95.6204701,"","","48339",Montgomery
relation,8837816,Frisco Lakes Golf Course,"","","","",TX,"",33.1377748,-96.9049126,"","","48121",Denton
relation,8898461,Bentwood Country Club Golf Course,"2111 Club House Lane","2111",Club House Lane,San Angelo,TX,"76904",31.4009075,-100.4743266,"",https://www.bentwoodcc.com/golf,"48451",Tom Green
relation,8908077,Pecan Valley Golf Course,"","","","",TX,"",32.6581692,-97.4505356,"","","48439",Tarrant
relation,9081806,McAllen Country Club,"","","","",TX,"",26.1764531,-98.2276562,"","","48215",Hidalgo
relation,9232829,Pecan Course,"","","","",TX,"",32.5864982,-97.1230077,"","","48439",Tarrant
relation,9295216,Woodhaven Country Club,"","","","",TX,"",32.770671,-97.2331375,"","","48439",Tarrant
relation,9297809,Bridlewood Golf Course,"","","","",TX,"",33.0504187,-97.0984913,"","","48121",Denton
relation,9347183,Thorntree Golf Club,"825 West Wintergreen Road","825",West Wintergreen Road,DeSoto,TX,"75115",32.6221749,-96.8817033,"","","48113",Dallas
relation,9348785,Ridglea Country Club - Championship Golf Course,"","","","",TX,"",32.6895254,-97.4331017,"","","48439",Tarrant
relation,9848761,Ridgeview Ranch Golf Course,"2710 Ridgeview Drive","2710",Ridgeview Drive,"",TX,"",33.1125035,-96.7415914,"","","48085",Collin
relation,9921546,Buffalo Creek Golf Club,"624 Country Club Drive","624",Country Club Drive,Rockwall,TX,"75032",32.8679285,-96.4598088,+1-972-771-4003,https://buffalocreekgc.com/,"48397",Rockwall
relation,10156067,Wildhorse Golf Course,"","","","",TX,"",33.1400595,-97.242824,"","","48121",Denton
relation,11097444,Palo Duro Creek Golf Course,"50 Country Club Drive","50",Country Club Drive,Canyon,TX,"79015",34.9926196,-101.9253068,"","","48381",Randall
relation,11175258,Lost Pines Golf Club,"575 Hyatt Lost Pines Road","575",Hyatt Lost Pines Road,Lost Pines,TX,"78612",30.162089,-97.4537632,"",https://www.lostpinesresortandspa.com/golf,"48021",Bastrop
relation,11372870,Holly Lake Ranch Golf Club,"210 Golf Drive","210",Golf Drive,Holly Lake Ranch,TX,"75765",32.7188045,-95.1925401,+1-903-769-2397,https://www.hollylakeranchgolfclub.com/,"48499",Wood
relation,11565288,Junction Golf Club,"825 West FM 2169","825",West FM 2169,Junction,TX,"76849",30.4752928,-99.7641895,"","","48267",Kimble
relation,11814661,Tour 18,"3102 FM 1960 East","3102",FM 1960 East,Humble,TX,"77338",29.9897813,-95.2253027,+1-281-540-1818,https://www.tour18golf.com/,"48201",Harris
relation,12045880,Trophy Club Country Club Golf Course,"","","","",TX,"",33.0050677,-97.1867846,"","","48121",Denton
relation,12256109,Onion Creek Club,"2510 Onion Creek Parkway","2510",Onion Creek Parkway,Austin,TX,"78747",30.1365849,-97.7850936,"","","48453",Travis
relation,12322609,Pine Forest Golf Club,"636 Riverside Drive","636",Riverside Drive,Bastrop,TX,"78602",30.0720744,-97.2952652,"","","48021",Bastrop
relation,12842447,Shadow Glen Golf Club,"12801 Lexington Street","12801",Lexington Street,Manor,TX,"78653",30.3570825,-97.5530324,+1-512-278-1304,https://www.shadowglengolf.com/,"48453",Travis
relation,13009107,Timber Creek Golf Club,"4554 FM 2351","4554",FM 2351,Friendswood,TX,"77546",29.5580593,-95.1935902,+1-281-993-1140,https://timbercreekgolfclub.com/,"48167",Galveston
relation,13466990,Delaware Springs Golf Course,"600 Delaware Springs Boulevard","600",Delaware Springs Boulevard,Burnet,TX,"78611",30.7252854,-98.2492732,"","","48053",Burnet
relation,13588868,Valley International Country Club,"","","","",TX,"",25.9453892,-97.5149502,"","","48061",Cameron
relation,13643297,Trinity Forest Golf Club,"5000 S Great Trinity Forest Way","5000",S Great Trinity Forest Way,Dallas,TX,"75217",32.7083206,-96.7168255,"",https://www.trinityforestgc.com/,"48113",Dallas
relation,13729803,Memorial Park Golf Course,"1001 E Memorial Loop Dr","1001",E Memorial Loop Dr,Houston,TX,"77007",29.7713552,-95.4371635,+1-832-968-7486,https://www.memorialparkgolf.com/memorial-park-golf-course,"48201",Harris
relation,13762883,Legends Country Club,"137 Ben Hogan Drive","137",Ben Hogan Drive,Stephenville,TX,"76401",32.2360315,-98.2388672,"","","48143",Erath
relation,14630515,Canyon Creek Country Club,"625 West Lookout Drive","625",West Lookout Drive,Richardson,TX,"75080",32.9898405,-96.73441,"","","48085",Collin
relation,15627050,Gus Wortham Golf Course,"7000 Capitol Street","7000",Capitol Street,Houston,TX,"77011",29.7287326,-95.3054545,+1 713 928 4260,https://www.houstontx.gov/municipalgolf/guswortham.html,"48201",Harris
relation,15710500,The Golf Club at Fossil Creek,"","","","",TX,"",32.8548178,-97.3004971,"","","48439",Tarrant
relation,16099134,Ridgewood Country Club,"","","","",TX,"",31.533892,-97.2203267,"","","48309",McLennan
relation,16640160,Hollytree Country Club,"6700 Hollytree Drive","6700",Hollytree Drive,Tyler,TX,"75703",32.2742119,-95.3208873,"","","48423",Smith
relation,16666504,Forest Creek Golf Club,"","","","",TX,"",30.5123053,-97.6022825,"","","48491",Williamson
relation,17014156,Walden on Lake Houston Golf & Country Club,"18100 Walden Forest Dr","18100",Walden Forest Dr,Humble,TX,"77346",29.9888243,-95.1527057,+1-832-445-2100,https://www.waldencc.com/,"48201",Harris
relation,17047914,Pearland Golf Club,"3123 Flower Field Lane","3123",Flower Field Lane,Pearland,TX,"77584",29.5822673,-95.3731372,+1-713-773-9603,https://www.pearlandgolfclub.com/,"48039",Brazoria
relation,17228760,Berry Creek Country Club,"30500 Berry Creek Drive","30500",Berry Creek Drive,Georgetown,TX,"78628",30.7073451,-97.6727131,+1-512-930-4615,"","48491",Williamson
relation,17347561,Treasure Hills Golf Club,"3009 Augusta National Drive","3009",Augusta National Drive,Harlingen,TX,"78550",26.1799862,-97.6468641,"",http://www.golftexas.com/golf-courses/south/harlingen/treasure.htm,"48061",Cameron
relation,17453587,Cowboys Golf Club and Grapevine Golf Course,"1600 Fairway Drive","1600",Fairway Drive,Grapevine,TX,"76051",32.9680265,-97.0486356,+1-817-481-7277,https://cowboysgolfclub.com,"48439",Tarrant
relation,17639755,Highland Lakes Golf Course,"20552 Highland Lake Drive","20552",Highland Lake Drive,Lago Vista,TX,"78645",30.4265042,-98.0044314,"","","48453",Travis
relation,17639954,Live Oak Golf Course,"510 Lakeway Drive","510",Lakeway Drive,Lakeway,TX,"78734",30.3632487,-97.9881457,+15122617200,https://www.invitedclubs.com/clubs/the-hills-country-club,"48453",Travis
relation,17639979,Point Venture Golf Club,"422 Venture Boulevard South","422",Venture Boulevard South,Leander,TX,"78645",30.3841983,-97.997267,"","","48453",Travis
relation,17642867,The Hills Country Club,"26 Club Estates Parkway","26",Club Estates Parkway,Austin,TX,"78738",30.3477267,-97.9868122,"","","48453",Travis
relation,17646117,Flintrock Falls Country Club,"401 Jack Nicklaus Dr","401",Jack Nicklaus Dr,Austin,TX,"78738",30.3352415,-97.9853112,"","","48453",Travis
relation,17646835,Yaupon Golf Course,"100 Clubhouse Drive","100",Clubhouse Drive,Lakeway,TX,"78734",30.3595985,-97.968052,"","","48453",Travis
relation,17649933,White Wing Golf Club,"150 Dove Hollow Trail","150",Dove Hollow Trail,Georgetown,TX,"78633",30.7251043,-97.7281752,+1-502-948-7570,https://www.sctexas.org/,"48491",Williamson
relation,17650606,Cowan Creek Golf Club,"1433 Cool Spring Way","1433",Cool Spring Way,Georgetown,TX,"78633",30.72602,-97.7417856,+1-512-948-7580,https://www.sctexas.org/,"48491",Williamson
relation,17650834,Pedernales Golf Club,"807 Paisley Drive","807",Paisley Drive,Spicewood,TX,"78669",30.4001307,-98.0533241,"",http://cutnputt.com/,"48453",Travis
relation,17654902,Legacy Hills Golf Club,"301 Del Webb Boulevard","301",Del Webb Boulevard,Georgetown,TX,"78633",30.7094325,-97.7177363,+1-512-948-7560,https://www.sctexas.org/,"48491",Williamson
relation,17699558,ColoVista Golf Club,"","","","",TX,"",30.0556782,-97.2644239,"",https://colovistagolf.com/,"48021",Bastrop
relation,17812863,Firewheel Golf Park,"","","","",TX,"",32.9690873,-96.6283532,"","","48113",Dallas
relation,17880292,Bear Ridge Golf Course,"1000 Bear Ridge Drive","1000",Bear Ridge Drive,Woodway,TX,"76712",31.4904271,-97.2795961,"","","48309",McLennan
relation,17951191,Gentle Creek Country Club,"","","","",TX,"",33.2534568,-96.7558824,"",https://www.gentlecreek.com/,"48085",Collin
relation,17973325,University of Texas Golf Club,"2200 University Club Drive","2200",University Club Drive,Austin,TX,"78732",30.3573829,-97.8911631,"","","48453",Travis
relation,18147424,Double J Ranch Golf Club,"1 Pro Lane","1",Pro Lane,Wimberley,TX,"78676",30.0275738,-98.111255,"",https://doublejranchgolfclub.com/,"48209",Hays
relation,18160470,River Crossing Club,"500 River Crossing Boulevard","500",River Crossing Boulevard,Spring Branch,TX,"78070",29.8411568,-98.4026747,"","","48091",Comal
relation,18254485,Brentwood Country Club,"","","","",TX,"",30.0289231,-94.1810882,"","","48245",Jefferson
relation,18286836,Barton Creek Lakeside Country Club,"1900 Clubhouse Hill Drive","1900",Clubhouse Hill Drive,Spicewood,TX,"78669",30.4621889,-98.0945677,"","","48453",Travis
relation,18286837,Lakecliff On Lake Travis Golf,"","","","",TX,"",30.4551909,-98.0732236,"","","48453",Travis
relation,18288319,Hidden Falls Golf Course,"220 Meadowlakes Drive","220",Meadowlakes Drive,Meadowlakes,TX,"78654",30.5679117,-98.2946437,+1-830-693-3300,https://www.hiddenfallsgolfcourse.com/,"48053",Burnet
relation,18318500,The Hideout,"185 Hideout Lane","185",Hideout Lane,Brownwood,TX,"76801",31.8072496,-99.0450219,"",https://www.thehideouttexas.com/,"48049",Brown
relation,18799540,Randolph Oaks,"","","","",TX,"",29.5204096,-98.2725045,"","","48029",Bexar
relation,18918686,Lake Tanglewood Golf Course,"","","","",TX,"",35.0726608,-101.7870087,"","","48381",Randall
relation,18925493,White Bluff New Course,"","","","",TX,"",32.0343094,-97.3908421,"",https://whitebluffresort.com/new-golf-course/,"48217",Hill
relation,18943474,Weston Lakes Country Club,"","","","",TX,"",29.6691314,-95.9344083,"",https://www.westonlakes.net/,"48157",Fort Bend
relation,19071561,South Padre Island Golf Club,"","","","",TX,"",26.1096514,-97.3034735,"","","48061",Cameron
relation,19118154,River Bend Country Club,"","","","",TX,"",25.9517787,-97.5729103,"","",,
relation,19131633,Kissing Tree Golf Club,"201 Kissing Tree","201",Kissing Tree,San Marcos,TX,"78666",29.8451021,-98.0002587,+1-512-749-1031,https://www.kissingtreegolfclub.com/,"48209",Hays
relation,19150951,Jimmy Clay Golf Course,"5400 Jimmy Clay Drive","5400",Jimmy Clay Drive,Austin,TX,"78744",30.189721,-97.7274642,"","","48453",Travis
relation,19299244,Los Lagos Municipal Golf Course,"","","","",TX,"",26.2773098,-98.1334198,"",https://cityofedinburg.com/edinburggolf/,"48215",Hidalgo
relation,19347199,Comanche Trace,"","","","",TX,"",29.977593,-99.1254854,"",https://comanchetrace.com/golf/,"48265",Kerr
relation,19603207,Resort Course at La Cantera,"16641 La Cantera Parkway","16641",La Cantera Parkway,San Antonio,TX,"78256",29.6058767,-98.6205062,"","","48029",Bexar
relation,20258868,Falconhead Golf Course,"","","","",TX,"",30.31841,-97.9690937,"","","48453",Travis
relation,20317581,Green Tree Country Club,"","","","",TX,"",32.0559581,-102.1626907,"","","48329",Midland
relation,20391599,Lajitas Golf and Resort,"","","","",TX,"",29.2516168,-103.7640964,"","","48043",Brewster
relation,20509373,Olympia Hills Golf & Event Center,"12900 Mount Olympus","12900",Mount Olympus,Universal City,TX,"78148",29.5717236,-98.3076663,+1-210-945-4653,https://www.olympiahillsgolf.com,"48029",Bexar
relation,20802735,Hyatt Hill Country Golf Club,"","","","",TX,"",29.4575095,-98.6779662,"","","48029",Bexar
relation,21019694,Lake Kiowa Golf Course,"903 Kiowa Drive West","903",Kiowa Drive West,Lake Kiowa,TX,"76240",33.5736018,-97.0174875,+1-940-668-7394,"","48097",Cooke
relation,21038991,Silverhorn Golf Club,"","","","",TX,"",29.5696852,-98.5050332,+1-210-545-5300,https://www.silverhorngolfclub.com/,"48029",Bexar
relation,21039304,Dead Solid Perfect Golf,"16900 Blanco Road","16900",Blanco Road,San Antonio,TX,"78232",29.5956038,-98.5092723,+1-210-332-5094,https://dspgfit.com/,"48029",Bexar
relation,21045632,Tom Lehman Golf Course,"","","","",TX,"",30.4507584,-95.5086433,"","","48339",Montgomery
node,4220431911,Canyons Golf Course,"4000 Canyons Resort Drive","4000",Canyons Resort Drive,Park City,UT,"84098",40.6865939,-111.5560621,+1 435-615-4728,http://www.canyonsresort.com/activities/golf.aspx#/GeneralInformation,"49043",Summit
node,11408666953,Snow Canyon Country Club,"2537 Entrada Trail","2537",Entrada Trail,St.George,UT,"84770",37.1511359,-113.6329607,"","","49053",Washington
way,28808904,Eagle Lake Golf Course,"2885 West 5200 South","2885",West 5200 South,Roy,UT,"84067",41.1662694,-112.0512245,+1 801 825 3467,https://eaglelake-golf.com/,"49057",Weber
way,31972040,Soldier Hollow Golf Course,"","","","",UT,"",40.486346,-111.4946971,+1 435-654-7442,https://www.soldierhollowgolf.com/,"49051",Wasatch
way,31972885,Murray City Golf Course,"","","","",UT,"",40.6339875,-111.9172501,+1 801-262-4653,https://parkwaygolf.org/,"49035",Salt Lake
way,32775157,Salt Lake Country Club,"","","","",UT,"",40.7167095,-111.8283179,+1 801-466-8751,https://www.saltlakecountryclub.com/,"49035",Salt Lake
way,32802286,Riverside Country Club,"2701 North University Avenue","2701",North University Avenue,"",UT,"",40.2718029,-111.6629752,+1 801-374-1347,https://www.riversidecountryclub.org/,"49049",Utah
way,32829011,Schneiters Bluff Golf Course,"300 N 3500 W","300",N 3500 W,West Point,UT,"84015",41.1128148,-112.0958481,+1 801-773-0731,https://schneitersgolf.com/,"49011",Davis
way,32935362,Forest Dale Golf Course,"","","","",UT,"",40.7167273,-111.8625506,+1 801-483-5420,https://www.slc-golf.com/forest-dale.html,"49035",Salt Lake
way,33011343,Copper Golf Club,"","","","",UT,"",40.7154047,-112.1018261,+1 801-250-6396,https://coppergolfclub.com/,"49035",Salt Lake
way,33038649,Mountain View Golf Course,"2400 West Gardner Lane","2400",West Gardner Lane,West Jordan,UT,"84088",40.5938611,-111.9536339,+1 385-468-1414,https://www.slcountygolf.com/cMountainview/index.html,"49035",Salt Lake
way,33071119,Davis Park Golf Course,"1074 East Nicholls Road","1074",East Nicholls Road,Fruit Heights,UT,"84037",41.0216609,-111.9157218,+1 801-544-0401,https://www.davisparkutah.com/,"49011",Davis
way,33165155,Roots Disc Golf Course,"1200 North Redwood Road","1200",North Redwood Road,Salt Lake City,UT,"84116",40.7939102,-111.9374057,+1 801 533 4527,"","49035",Salt Lake
way,33167195,Alpine Country Club,"5000 West Alpine Country Club Lane","5000",West Alpine Country Club Lane,Highland,Utah,"84003",40.4262675,-111.7800329,+1 801 572 3817,https://www.alpinecountryclub.org/,"49049",Utah
way,33543519,Central Valley Golf Course,"800 West Central Valley Road","800",West Central Valley Road,South Salt Lake,UT,"84119",40.7024544,-111.9112777,+1 801-973-6271,http://www.centralvalleygolfcourse.net/,"49035",Salt Lake
way,33544210,Meadow Brook Golf Course,"","","","",UT,"",40.6796946,-111.9218917,+1 385-468-1500,https://www.slco.org/slcountygolf/cMeadowBrook/index.html,"49035",Salt Lake
way,33545356,River Oaks Golf Course,"","","","",UT,"",40.5804806,-111.9158306,+1 801-568-4653; +1 801-568-4657,https://sandy.utah.gov/river-oaks-golf-course/home.html,"49035",Salt Lake
way,33631463,Bonneville Golf Course,"","","","",UT,"",40.7457158,-111.8220593,+1 801 583 9513,https://www.slc-golf.com/bonneville.html,"49035",Salt Lake
way,33993741,Valley View Golf Course,"2501 East Gentile Street","2501",East Gentile Street,Layton,UT,"84040",41.0732202,-111.924496,+1 801-546-1630,https://www.valleyviewutah.com/,"49011",Davis
way,35602190,Bountiful Ridge Golf Course,"","","","",UT,"",40.8612296,-111.8582788,+1 801-298-6040,https://www.bountifulutah.gov/golf/index.asp,"49011",Davis
way,36859141,Logan Golf and Country Club,"","","","",UT,"",41.7461683,-111.7918688,+1 435-753-6020,https://logancountryclub.com/,"49005",Cache
way,36909670,Birch Creek Golf Course,"550 East 100 North","550",East 100 North,Smithfield,Utah,"84335",41.8359975,-111.811972,+1 435-563-6825,http://www.birchcreekgolf.com/,"49005",Cache
way,36955995,Oak Ridge Golf Course,"","","","",UT,"",41.0021909,-111.915965,+1 801-451-2229,https://www.oakridgecc.com/,"49011",Davis
way,37042237,Logan River Golf Course,"","","","",UT,"",41.7109846,-111.8467674,+14357500123,https://www.loganutah.org/pr/lrgc/index.cfm,"49005",Cache
way,38060500,Hubbard Golf Course (Hill Air Force Base),"","","","",UT,"",41.1180063,-111.9536458,+1 801-777-1108,"","49011",Davis
way,38061096,Fore Lakes Golf Course,"","","","",UT,"",40.6675014,-111.9288296,+1 801-266-8621,https://www.forelakesgc.com/,"49035",Salt Lake
way,39220923,Mick Riley Golf Course,"","","","",UT,"",40.6601538,-111.8735007,+1 385-468-1400,https://www.slco.org/slcountygolf/cMickRiley/,"49035",Salt Lake
way,39724770,Mount Ogden Golf Course,"","","","",UT,"",41.2042496,-111.9361608,+1 801-629-0699,https://www.ogdencity.com/en/recreation/classic_rec/golf/mt_ogden_golf_course.aspx,"49057",Weber
way,39789970,El Monte Golf Course,"","","","",UT,"",41.2354646,-111.9398979,+1 801-629-0694,https://www.ogdencity.com/en/recreation/classic_rec/golf/el_monte_golf_course.aspx,"49057",Weber
way,44945722,Bloomington Country Club,"","","",St. George,Utah,"84790",37.0544268,-113.6092996,+1 435 673 2029,https://www.bloomingtoncountryclub.com/,"49053",Washington
way,46295410,Toad’s National Golf Course,"1690 West 400 North","1690 West","400 North",Ogden,UT,"84404",41.2696515,-112.0196616,+1 801-392-4653,http://toadsnational.com/,"49057",Weber
way,55313811,Moab Golf Club,"","","","",UT,"",38.5343643,-109.4806109,+1 435 259 6488,https://www.moabcountryclub.com/,"49019",Grand
way,58199564,Round Valley Golf Course,"","","","",UT,"",41.0434348,-111.6277206,+1 801 829 3796,http://www.roundvalleygolf.com/,"49029",Morgan
way,548447901,Cottonwood Country Club,"","","","",UT,"",40.6508952,-111.8411242,"","","49035",Salt Lake
way,73149024,Coral Canyon Golf Course,"","","","",UT,"",37.1540879,-113.4498369,+1 435 688 1700,https://www.coralcanyongolf.com/index.php,"49053",Washington
way,93261559,Pro Shop at Eagle Mountain Golf Course,"","","","",UT,"",41.4952348,-112.0009049,"","","49003",Box Elder
way,94831990,Thanksgiving Point Golf Club,"","","","",UT,"",40.4275734,-111.9034802,+1 801 768 7400,https://www.thanksgivingpoint.org/visit/golf,"49049",Utah
way,125118027,Carbon Country Club,"","","","",UT,"",39.6418025,-110.8647621,+1 435 637 2388,https://www.carboncountryclub.com/,"49007",Carbon
way,134185598,Hidden Valley Country Club,"","","","",UT,"",40.534996,-111.8342594,+1 801 571 0583,https://www.hiddenvalley.cc/,"49035",Salt Lake
way,141397539,Sun Hills Golf Course,"","","","",UT,"",41.1116377,-111.9446303,+1 801-771-4814,https://www.sunhillsgolf.com/,"49011",Davis
